C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/09,08:30:02,0000000422419502,DEMAND,0000000422419501
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:00:00",NSW1,435.42,0.6,SATELLITE,"2024/06/09 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:00:00",QLD1,878.768,0.6,SATELLITE,"2024/06/09 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:00:00",QLDC,88.05,0.6,SATELLITE,"2024/06/09 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:00:00",QLDN,133.364,0.6,SATELLITE,"2024/06/09 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:00:00",QLDS,657.354,0.6,SATELLITE,"2024/06/09 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:00:00",SA1,13.78,0.6,SATELLITE,"2024/06/09 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:00:00",TAS1,5.038,0.6,SATELLITE,"2024/06/09 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:00:00",TASN,2.946,0.6,SATELLITE,"2024/06/09 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:00:00",TASS,2.092,0.6,SATELLITE,"2024/06/09 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/09 08:00:00",VIC1,99.543,0.6,SATELLITE,"2024/06/09 08:20:24"
C,"END OF REPORT",13
