C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/13,17:30:02,0000000422922185,DEMAND,0000000422922184
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/13 17:00:00",NSW1,22.092,0.6,SATELLITE,"2024/06/13 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 17:00:00",QLD1,136.057,0.6,SATELLITE,"2024/06/13 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 17:00:00",QLDC,12.967,0.6,SATELLITE,"2024/06/13 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 17:00:00",QLDN,81.248,0.6,SATELLITE,"2024/06/13 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 17:00:00",QLDS,41.843,0.6,SATELLITE,"2024/06/13 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 17:00:00",SA1,89.984,0.6,SATELLITE,"2024/06/13 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 17:00:00",TAS1,0.125,0.6,SATELLITE,"2024/06/13 17:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/13 17:00:00",TASN,0.125,0.6,SATELLITE,"2024/06/13 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/13 17:00:00",TASS,0,0.6,SATELLITE,"2024/06/13 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/13 17:00:00",VIC1,37.797,0.6,SATELLITE,"2024/06/13 17:20:23"
C,"END OF REPORT",13
