C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/11,11:00:02,0000000422646673,DEMAND,0000000422646672
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/11 10:30:00",NSW1,1474.321,0.6,SATELLITE,"2024/06/11 10:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/11 10:30:00",QLD1,2643.504,0.6,SATELLITE,"2024/06/11 10:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/11 10:30:00",QLDC,256.509,0.6,SATELLITE,"2024/06/11 10:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/11 10:30:00",QLDN,458.114,0.6,SATELLITE,"2024/06/11 10:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/11 10:30:00",QLDS,1928.881,0.6,SATELLITE,"2024/06/11 10:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/11 10:30:00",SA1,221.439,0.6,SATELLITE,"2024/06/11 10:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/11 10:30:00",TAS1,16.264,0.6,SATELLITE,"2024/06/11 10:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/11 10:30:00",TASN,6.132,0.6,SATELLITE,"2024/06/11 10:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/11 10:30:00",TASS,10.132,0.6,SATELLITE,"2024/06/11 10:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/11 10:30:00",VIC1,282.565,0.6,SATELLITE,"2024/06/11 10:50:25"
C,"END OF REPORT",13
