C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/03,08:30:02,0000000421758594,DEMAND,0000000421758593
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/03 08:00:00",NSW1,551.211,0.6,SATELLITE,"2024/06/03 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 08:00:00",QLD1,923.682,0.6,SATELLITE,"2024/06/03 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 08:00:00",QLDC,92.751,0.6,SATELLITE,"2024/06/03 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 08:00:00",QLDN,139.823,0.6,SATELLITE,"2024/06/03 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 08:00:00",QLDS,691.109,0.6,SATELLITE,"2024/06/03 08:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/03 08:00:00",SA1,5.652,0.6,SATELLITE,"2024/06/03 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/03 08:00:00",TAS1,2.998,0.6,SATELLITE,"2024/06/03 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/03 08:00:00",TASN,1.917,0.6,SATELLITE,"2024/06/03 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/03 08:00:00",TASS,1.081,0.6,SATELLITE,"2024/06/03 08:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/03 08:00:00",VIC1,117.086,0.6,SATELLITE,"2024/06/03 08:20:23"
C,"END OF REPORT",13
