C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2024/06/15,04:40:00,0000000423089369,,0000000423089367
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/15 02:00:00",7732,0,0,"2024/06/15 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/15 02:30:00",7529,0,0,"2024/06/15 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/15 03:00:00",7319,0,0,"2024/06/15 03:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/15 03:30:00",7160,0,0,"2024/06/15 03:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/15 04:00:00",7223,0,0,"2024/06/15 04:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 04:30:00",5967,0,0,"2024/06/14 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 05:00:00",6149,0,0,"2024/06/14 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 05:30:00",6439,0,0,"2024/06/14 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 06:00:00",6696,0,0,"2024/06/14 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 06:30:00",7122,0,0,"2024/06/14 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 07:00:00",7368,0,0,"2024/06/14 07:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 07:30:00",7558,0,0,"2024/06/14 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 08:00:00",7238,0,0,"2024/06/14 08:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 08:30:00",6796,0,0,"2024/06/14 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 09:00:00",6220,0,0,"2024/06/14 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 09:30:00",5764,0,0,"2024/06/14 09:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 10:00:00",5358,0,0,"2024/06/14 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 10:30:00",5107,0,0,"2024/06/14 10:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 11:00:00",4917,0,0,"2024/06/14 11:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 11:30:00",4833,0,0,"2024/06/14 11:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 12:00:00",4732,0,0,"2024/06/14 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 12:30:00",4647,0,0,"2024/06/14 12:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 13:00:00",4598,0,0,"2024/06/14 13:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 13:30:00",4580,0,0,"2024/06/14 13:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 14:00:00",4764,0,0,"2024/06/14 14:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 14:30:00",5056,0,0,"2024/06/14 14:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 15:00:00",5382,0,0,"2024/06/14 15:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 15:30:00",5874,0,0,"2024/06/14 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 16:00:00",6381,0,0,"2024/06/14 16:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 16:30:00",6787,0,0,"2024/06/14 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 17:00:00",7197,0,0,"2024/06/14 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 17:30:00",7459,0,0,"2024/06/14 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 18:00:00",7696,0,0,"2024/06/14 18:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 18:30:00",7701,0,0,"2024/06/14 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 19:00:00",7681,0,0,"2024/06/14 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 19:30:00",7615,0,0,"2024/06/14 19:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 20:00:00",7513,0,0,"2024/06/14 20:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 20:30:00",7341,0,0,"2024/06/14 20:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 21:00:00",7167,0,0,"2024/06/14 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 21:30:00",6991,0,0,"2024/06/14 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 22:00:00",6812,0,0,"2024/06/14 22:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 22:30:00",6744,0,0,"2024/06/14 22:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 23:00:00",6612,0,0,"2024/06/14 23:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/14 23:30:00",6379,0,0,"2024/06/14 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 00:00:00",6207,0,0,"2024/06/15 00:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 00:30:00",6026,0,0,"2024/06/15 00:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 01:00:00",5841,0,0,"2024/06/15 01:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 01:30:00",5736,0,0,"2024/06/15 01:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 02:00:00",5678,0,0,"2024/06/15 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 02:30:00",5633,0,0,"2024/06/15 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 03:00:00",5629,0,0,"2024/06/15 03:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 03:30:00",5626,0,0,"2024/06/15 03:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 04:00:00",5577,0,0,"2024/06/15 04:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 04:30:00",1410,0,0,"2024/06/14 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 05:00:00",1425,0,0,"2024/06/14 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 05:30:00",1467,0,0,"2024/06/14 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 06:00:00",1493,0,0,"2024/06/14 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 06:30:00",1499,0,0,"2024/06/14 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 07:00:00",1562,0,0,"2024/06/14 07:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 07:30:00",1653,0,0,"2024/06/14 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 08:00:00",1756,0,0,"2024/06/14 08:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 08:30:00",1792,0,0,"2024/06/14 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 09:00:00",1770,0,0,"2024/06/14 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 09:30:00",1742,0,0,"2024/06/14 09:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 10:00:00",1689,0,0,"2024/06/14 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 10:30:00",1683,0,0,"2024/06/14 10:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 11:00:00",1699,0,0,"2024/06/14 11:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 11:30:00",1787,0,0,"2024/06/14 11:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 12:00:00",1764,0,0,"2024/06/14 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 12:30:00",1725,0,0,"2024/06/14 12:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 13:00:00",1727,0,0,"2024/06/14 13:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 13:30:00",1721,0,0,"2024/06/14 13:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 14:00:00",1631,0,0,"2024/06/14 14:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 14:30:00",1524,0,0,"2024/06/14 14:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 15:00:00",1564,0,0,"2024/06/14 15:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 15:30:00",1605,0,0,"2024/06/14 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 16:00:00",1580,0,0,"2024/06/14 16:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 16:30:00",1600,0,0,"2024/06/14 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 17:00:00",1696,0,0,"2024/06/14 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 17:30:00",1801,0,0,"2024/06/14 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 18:00:00",1889,0,0,"2024/06/14 18:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 18:30:00",1963,0,0,"2024/06/14 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 19:00:00",1975,0,0,"2024/06/14 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 19:30:00",1938,0,0,"2024/06/14 19:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 20:00:00",1895,0,0,"2024/06/14 20:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 20:30:00",1873,0,0,"2024/06/14 20:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 21:00:00",1842,0,0,"2024/06/14 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 21:30:00",1810,0,0,"2024/06/14 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 22:00:00",1754,0,0,"2024/06/14 22:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 22:30:00",1701,0,0,"2024/06/14 22:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 23:00:00",1629,0,0,"2024/06/14 23:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/14 23:30:00",1562,0,0,"2024/06/14 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 00:00:00",1590,0,0,"2024/06/15 00:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 00:30:00",1575,0,0,"2024/06/15 00:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 01:00:00",1563,0,0,"2024/06/15 01:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 01:30:00",1527,0,0,"2024/06/15 01:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 02:00:00",1480,0,0,"2024/06/15 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 02:30:00",1421,0,0,"2024/06/15 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 03:00:00",1381,0,0,"2024/06/15 03:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 03:30:00",1346,0,0,"2024/06/15 03:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 04:00:00",1360,0,0,"2024/06/15 04:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 04:30:00",1195,0,0,"2024/06/14 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 05:00:00",1206,0,0,"2024/06/14 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 05:30:00",1237,0,0,"2024/06/14 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 06:00:00",1295,0,0,"2024/06/14 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 06:30:00",1354,0,0,"2024/06/14 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 07:00:00",1425,0,0,"2024/06/14 07:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 07:30:00",1501,0,0,"2024/06/14 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 08:00:00",1563,0,0,"2024/06/14 08:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 08:30:00",1580,0,0,"2024/06/14 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 09:00:00",1553,0,0,"2024/06/14 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 09:30:00",1517,0,0,"2024/06/14 09:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 10:00:00",1502,0,0,"2024/06/14 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 10:30:00",1473,0,0,"2024/06/14 10:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 11:00:00",1455,0,0,"2024/06/14 11:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 11:30:00",1430,0,0,"2024/06/14 11:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 12:00:00",1408,0,0,"2024/06/14 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 12:30:00",1382,0,0,"2024/06/14 12:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 13:00:00",1354,0,0,"2024/06/14 13:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 13:30:00",1345,0,0,"2024/06/14 13:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 14:00:00",1339,0,0,"2024/06/14 14:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 14:30:00",1330,0,0,"2024/06/14 14:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 15:00:00",1349,0,0,"2024/06/14 15:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 15:30:00",1377,0,0,"2024/06/14 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 16:00:00",1394,0,0,"2024/06/14 16:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 16:30:00",1430,0,0,"2024/06/14 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 17:00:00",1461,0,0,"2024/06/14 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 17:30:00",1485,0,0,"2024/06/14 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 18:00:00",1512,0,0,"2024/06/14 18:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 18:30:00",1507,0,0,"2024/06/14 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 19:00:00",1493,0,0,"2024/06/14 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 19:30:00",1477,0,0,"2024/06/14 19:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 20:00:00",1455,0,0,"2024/06/14 20:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 20:30:00",1433,0,0,"2024/06/14 20:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 21:00:00",1416,0,0,"2024/06/14 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 21:30:00",1392,0,0,"2024/06/14 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 22:00:00",1355,0,0,"2024/06/14 22:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 22:30:00",1312,0,0,"2024/06/14 22:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 23:00:00",1305,0,0,"2024/06/14 23:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/14 23:30:00",1269,0,0,"2024/06/14 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 00:00:00",1248,0,0,"2024/06/15 00:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 00:30:00",1235,0,0,"2024/06/15 00:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 01:00:00",1222,0,0,"2024/06/15 01:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 01:30:00",1209,0,0,"2024/06/15 01:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 02:00:00",1202,0,0,"2024/06/15 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 02:30:00",1194,0,0,"2024/06/15 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 03:00:00",1195,0,0,"2024/06/15 03:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 03:30:00",1197,0,0,"2024/06/15 03:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 04:00:00",1194,0,0,"2024/06/15 04:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/14 04:30:00",4723,0,0,"2024/06/14 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/14 05:00:00",4805,0,0,"2024/06/14 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/14 05:30:00",4972,0,0,"2024/06/14 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/14 06:00:00",5287,0,0,"2024/06/14 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/14 06:30:00",5737,0,0,"2024/06/14 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/14 07:00:00",6236,0,0,"2024/06/14 07:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/14 07:30:00",6760,0,0,"2024/06/14 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/14 08:00:00",7149,0,0,"2024/06/14 08:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/14 08:30:00",7348,0,0,"2024/06/14 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/14 09:00:00",7287,0,0,"2024/06/14 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/14 09:30:00",7191,0,0,"2024/06/14 09:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/14 10:00:00",6990,0,0,"2024/06/14 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/14 10:30:00",6779,0,0,"2024/06/14 10:30:01"
