C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2024/06/03,04:40:00,0000000421742894,,0000000421742892
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 04:30:00",6795,0,0,"2024/06/02 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 05:00:00",6790,0,0,"2024/06/02 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 05:30:00",6847,0,0,"2024/06/02 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 06:00:00",6914,0,0,"2024/06/02 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 06:30:00",7135,0,0,"2024/06/02 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 07:00:00",7354,0,0,"2024/06/02 07:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 07:30:00",7596,0,0,"2024/06/02 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 08:00:00",7761,0,0,"2024/06/02 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 08:30:00",7826,0,0,"2024/06/02 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 09:00:00",7741,0,0,"2024/06/02 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 09:30:00",7571,0,0,"2024/06/02 09:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 10:00:00",7229,0,0,"2024/06/02 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 10:30:00",7067,0,0,"2024/06/02 10:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 11:00:00",6933,0,0,"2024/06/02 11:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 11:30:00",6992,0,0,"2024/06/02 11:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 12:00:00",7121,0,0,"2024/06/02 12:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 12:30:00",7247,0,0,"2024/06/02 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 13:00:00",7407,0,0,"2024/06/02 13:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 13:30:00",7587,0,0,"2024/06/02 13:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 14:00:00",7732,0,0,"2024/06/02 14:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 14:30:00",7741,0,0,"2024/06/02 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 15:00:00",7821,0,0,"2024/06/02 15:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 15:30:00",8106,0,0,"2024/06/02 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 16:00:00",8516,0,0,"2024/06/02 16:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 16:30:00",8963,0,0,"2024/06/02 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 17:00:00",9460,0,0,"2024/06/02 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 17:30:00",9933,0,0,"2024/06/02 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 18:00:00",10232,0,0,"2024/06/02 18:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 18:30:00",10253,0,0,"2024/06/02 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 19:00:00",10149,0,0,"2024/06/02 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 19:30:00",9990,0,0,"2024/06/02 19:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 20:00:00",9807,0,0,"2024/06/02 20:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 20:30:00",9644,0,0,"2024/06/02 20:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 21:00:00",9416,0,0,"2024/06/02 21:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 21:30:00",9150,0,0,"2024/06/02 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 22:00:00",8790,0,0,"2024/06/02 22:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 22:30:00",8559,0,0,"2024/06/02 22:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 23:00:00",8325,0,0,"2024/06/02 23:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/02 23:30:00",8106,0,0,"2024/06/02 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/03 00:00:00",7925,0,0,"2024/06/03 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/03 00:30:00",7738,0,0,"2024/06/03 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/03 01:00:00",7585,0,0,"2024/06/03 01:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/03 01:30:00",7364,0,0,"2024/06/03 01:30:01"
