C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2024/06/16,04:40:00,0000000423192637,,0000000423192635
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/15 21:00:00",10015,0,0,"2024/06/15 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/15 21:30:00",9755,0,0,"2024/06/15 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/15 22:00:00",9494,0,0,"2024/06/15 22:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/15 22:30:00",9289,0,0,"2024/06/15 22:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/15 23:00:00",9045,0,0,"2024/06/15 23:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/15 23:30:00",8807,0,0,"2024/06/15 23:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/16 00:00:00",8612,0,0,"2024/06/16 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/16 00:30:00",8372,0,0,"2024/06/16 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/16 01:00:00",8143,0,0,"2024/06/16 01:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/16 01:30:00",7893,0,0,"2024/06/16 01:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/16 02:00:00",7604,0,0,"2024/06/16 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/16 02:30:00",7380,0,0,"2024/06/16 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/16 03:00:00",7223,0,0,"2024/06/16 03:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/16 03:30:00",7201,0,0,"2024/06/16 03:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/16 04:00:00",7241,0,0,"2024/06/16 04:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 04:30:00",5616,0,0,"2024/06/15 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 05:00:00",5692,0,0,"2024/06/15 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 05:30:00",5745,0,0,"2024/06/15 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 06:00:00",5902,0,0,"2024/06/15 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 06:30:00",6110,0,0,"2024/06/15 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 07:00:00",6293,0,0,"2024/06/15 07:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 07:30:00",6363,0,0,"2024/06/15 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 08:00:00",6319,0,0,"2024/06/15 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 08:30:00",6055,0,0,"2024/06/15 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 09:00:00",5607,0,0,"2024/06/15 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 09:30:00",5141,0,0,"2024/06/15 09:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 10:00:00",4722,0,0,"2024/06/15 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 10:30:00",4494,0,0,"2024/06/15 10:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 11:00:00",4330,0,0,"2024/06/15 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 11:30:00",4235,0,0,"2024/06/15 11:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 12:00:00",4182,0,0,"2024/06/15 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 12:30:00",4081,0,0,"2024/06/15 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 13:00:00",4020,0,0,"2024/06/15 13:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 13:30:00",4103,0,0,"2024/06/15 13:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 14:00:00",4290,0,0,"2024/06/15 14:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 14:30:00",4562,0,0,"2024/06/15 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 15:00:00",4952,0,0,"2024/06/15 15:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 15:30:00",5435,0,0,"2024/06/15 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 16:00:00",5987,0,0,"2024/06/15 16:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 16:30:00",6437,0,0,"2024/06/15 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 17:00:00",6847,0,0,"2024/06/15 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 17:30:00",7142,0,0,"2024/06/15 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 18:00:00",7379,0,0,"2024/06/15 18:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 18:30:00",7361,0,0,"2024/06/15 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 19:00:00",7277,0,0,"2024/06/15 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 19:30:00",7243,0,0,"2024/06/15 19:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 20:00:00",7201,0,0,"2024/06/15 20:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 20:30:00",7076,0,0,"2024/06/15 20:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 21:00:00",6911,0,0,"2024/06/15 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 21:30:00",6762,0,0,"2024/06/15 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 22:00:00",6575,0,0,"2024/06/15 22:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 22:30:00",6500,0,0,"2024/06/15 22:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 23:00:00",6343,0,0,"2024/06/15 23:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/15 23:30:00",6157,0,0,"2024/06/15 23:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/16 00:00:00",5977,0,0,"2024/06/16 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/16 00:30:00",5809,0,0,"2024/06/16 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/16 01:00:00",5667,0,0,"2024/06/16 01:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/16 01:30:00",5557,0,0,"2024/06/16 01:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/16 02:00:00",5513,0,0,"2024/06/16 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/16 02:30:00",5492,0,0,"2024/06/16 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/16 03:00:00",5483,0,0,"2024/06/16 03:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/16 03:30:00",5431,0,0,"2024/06/16 03:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/16 04:00:00",5434,0,0,"2024/06/16 04:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 04:30:00",1334,0,0,"2024/06/15 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 05:00:00",1318,0,0,"2024/06/15 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 05:30:00",1323,0,0,"2024/06/15 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 06:00:00",1346,0,0,"2024/06/15 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 06:30:00",1337,0,0,"2024/06/15 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 07:00:00",1375,0,0,"2024/06/15 07:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 07:30:00",1411,0,0,"2024/06/15 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 08:00:00",1462,0,0,"2024/06/15 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 08:30:00",1522,0,0,"2024/06/15 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 09:00:00",1539,0,0,"2024/06/15 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 09:30:00",1516,0,0,"2024/06/15 09:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 10:00:00",1462,0,0,"2024/06/15 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 10:30:00",1382,0,0,"2024/06/15 10:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 11:00:00",1294,0,0,"2024/06/15 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 11:30:00",1241,0,0,"2024/06/15 11:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 12:00:00",1138,0,0,"2024/06/15 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 12:30:00",1149,0,0,"2024/06/15 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 13:00:00",1192,0,0,"2024/06/15 13:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 13:30:00",1240,0,0,"2024/06/15 13:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 14:00:00",1257,0,0,"2024/06/15 14:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 14:30:00",1263,0,0,"2024/06/15 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 15:00:00",1319,0,0,"2024/06/15 15:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 15:30:00",1375,0,0,"2024/06/15 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 16:00:00",1448,0,0,"2024/06/15 16:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 16:30:00",1508,0,0,"2024/06/15 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 17:00:00",1648,0,0,"2024/06/15 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 17:30:00",1800,0,0,"2024/06/15 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 18:00:00",1901,0,0,"2024/06/15 18:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 18:30:00",1995,0,0,"2024/06/15 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 19:00:00",2004,0,0,"2024/06/15 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 19:30:00",1984,0,0,"2024/06/15 19:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 20:00:00",1941,0,0,"2024/06/15 20:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 20:30:00",1908,0,0,"2024/06/15 20:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 21:00:00",1872,0,0,"2024/06/15 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 21:30:00",1836,0,0,"2024/06/15 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 22:00:00",1784,0,0,"2024/06/15 22:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 22:30:00",1711,0,0,"2024/06/15 22:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 23:00:00",1643,0,0,"2024/06/15 23:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/15 23:30:00",1580,0,0,"2024/06/15 23:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/16 00:00:00",1618,0,0,"2024/06/16 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/16 00:30:00",1608,0,0,"2024/06/16 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/16 01:00:00",1601,0,0,"2024/06/16 01:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/16 01:30:00",1544,0,0,"2024/06/16 01:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/16 02:00:00",1506,0,0,"2024/06/16 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/16 02:30:00",1467,0,0,"2024/06/16 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/16 03:00:00",1427,0,0,"2024/06/16 03:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/16 03:30:00",1417,0,0,"2024/06/16 03:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/16 04:00:00",1388,0,0,"2024/06/16 04:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 04:30:00",1197,0,0,"2024/06/15 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 05:00:00",1188,0,0,"2024/06/15 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 05:30:00",1210,0,0,"2024/06/15 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 06:00:00",1233,0,0,"2024/06/15 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 06:30:00",1253,0,0,"2024/06/15 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 07:00:00",1282,0,0,"2024/06/15 07:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 07:30:00",1300,0,0,"2024/06/15 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 08:00:00",1350,0,0,"2024/06/15 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 08:30:00",1386,0,0,"2024/06/15 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 09:00:00",1412,0,0,"2024/06/15 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 09:30:00",1427,0,0,"2024/06/15 09:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 10:00:00",1425,0,0,"2024/06/15 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 10:30:00",1404,0,0,"2024/06/15 10:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 11:00:00",1364,0,0,"2024/06/15 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 11:30:00",1324,0,0,"2024/06/15 11:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 12:00:00",1283,0,0,"2024/06/15 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 12:30:00",1266,0,0,"2024/06/15 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 13:00:00",1241,0,0,"2024/06/15 13:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 13:30:00",1235,0,0,"2024/06/15 13:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 14:00:00",1239,0,0,"2024/06/15 14:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 14:30:00",1234,0,0,"2024/06/15 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 15:00:00",1228,0,0,"2024/06/15 15:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 15:30:00",1256,0,0,"2024/06/15 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 16:00:00",1290,0,0,"2024/06/15 16:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 16:30:00",1325,0,0,"2024/06/15 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 17:00:00",1400,0,0,"2024/06/15 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 17:30:00",1483,0,0,"2024/06/15 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 18:00:00",1510,0,0,"2024/06/15 18:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 18:30:00",1500,0,0,"2024/06/15 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 19:00:00",1476,0,0,"2024/06/15 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 19:30:00",1458,0,0,"2024/06/15 19:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 20:00:00",1431,0,0,"2024/06/15 20:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 20:30:00",1430,0,0,"2024/06/15 20:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 21:00:00",1409,0,0,"2024/06/15 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 21:30:00",1382,0,0,"2024/06/15 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 22:00:00",1350,0,0,"2024/06/15 22:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 22:30:00",1328,0,0,"2024/06/15 22:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 23:00:00",1298,0,0,"2024/06/15 23:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/15 23:30:00",1260,0,0,"2024/06/15 23:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/16 00:00:00",1227,0,0,"2024/06/16 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/16 00:30:00",1216,0,0,"2024/06/16 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/16 01:00:00",1196,0,0,"2024/06/16 01:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/16 01:30:00",1178,0,0,"2024/06/16 01:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/16 02:00:00",1173,0,0,"2024/06/16 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/16 02:30:00",1171,0,0,"2024/06/16 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/16 03:00:00",1172,0,0,"2024/06/16 03:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/16 03:30:00",1175,0,0,"2024/06/16 03:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/16 04:00:00",1172,0,0,"2024/06/16 04:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 04:30:00",4696,0,0,"2024/06/15 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 05:00:00",4715,0,0,"2024/06/15 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 05:30:00",4802,0,0,"2024/06/15 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 06:00:00",4932,0,0,"2024/06/15 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 06:30:00",5130,0,0,"2024/06/15 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 07:00:00",5374,0,0,"2024/06/15 07:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 07:30:00",5571,0,0,"2024/06/15 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 08:00:00",5897,0,0,"2024/06/15 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 08:30:00",6130,0,0,"2024/06/15 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 09:00:00",6097,0,0,"2024/06/15 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 09:30:00",5939,0,0,"2024/06/15 09:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 10:00:00",5695,0,0,"2024/06/15 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/15 10:30:00",5390,0,0,"2024/06/15 10:30:02"
