C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2024/06/23,04:40:00,0000000423944450,,0000000423944448
I,OPERATIONAL_DEMAND,ACTUAL,3,REGIONID,INTERVAL_DATETIME,OPERATIONAL_DEMAND,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,LASTCHANGED
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 04:30:00",7502,0,0,"2024/06/22 04:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 05:00:00",7469,0,0,"2024/06/22 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 05:30:00",7547,0,0,"2024/06/22 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 06:00:00",7671,0,0,"2024/06/22 06:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 06:30:00",7985,0,0,"2024/06/22 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 07:00:00",8367,0,0,"2024/06/22 07:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 07:30:00",8808,0,0,"2024/06/22 07:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 08:00:00",9246,0,0,"2024/06/22 08:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 08:30:00",9543,0,0,"2024/06/22 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 09:00:00",9551,0,0,"2024/06/22 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 09:30:00",9454,0,0,"2024/06/22 09:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 10:00:00",9227,0,0,"2024/06/22 10:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 10:30:00",9060,0,0,"2024/06/22 10:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 11:00:00",8812,0,0,"2024/06/22 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 11:30:00",8472,0,0,"2024/06/22 11:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 12:00:00",8278,0,0,"2024/06/22 12:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 12:30:00",8301,0,0,"2024/06/22 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 13:00:00",8278,0,0,"2024/06/22 13:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 13:30:00",8254,0,0,"2024/06/22 13:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 14:00:00",8279,0,0,"2024/06/22 14:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 14:30:00",8375,0,0,"2024/06/22 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 15:00:00",8685,0,0,"2024/06/22 15:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 15:30:00",9109,0,0,"2024/06/22 15:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 16:00:00",9509,0,0,"2024/06/22 16:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 16:30:00",9920,0,0,"2024/06/22 16:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 17:00:00",10431,0,0,"2024/06/22 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 17:30:00",10843,0,0,"2024/06/22 17:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 18:00:00",11158,0,0,"2024/06/22 18:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 18:30:00",11139,0,0,"2024/06/22 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 19:00:00",10970,0,0,"2024/06/22 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 19:30:00",10758,0,0,"2024/06/22 19:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 20:00:00",10577,0,0,"2024/06/22 20:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 20:30:00",10445,0,0,"2024/06/22 20:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 21:00:00",10296,0,0,"2024/06/22 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 21:30:00",10059,0,0,"2024/06/22 21:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 22:00:00",9766,0,0,"2024/06/22 22:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 22:30:00",9544,0,0,"2024/06/22 22:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 23:00:00",9313,0,0,"2024/06/22 23:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/22 23:30:00",9065,0,0,"2024/06/22 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/23 00:00:00",8812,0,0,"2024/06/23 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/23 00:30:00",8585,0,0,"2024/06/23 00:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/23 01:00:00",8328,0,0,"2024/06/23 01:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/23 01:30:00",8060,0,0,"2024/06/23 01:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/23 02:00:00",7782,0,0,"2024/06/23 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/23 02:30:00",7583,0,0,"2024/06/23 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/23 03:00:00",7432,0,0,"2024/06/23 03:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/23 03:30:00",7300,0,0,"2024/06/23 03:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/23 04:00:00",7202,0,0,"2024/06/23 04:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/22 04:30:00",5692,0,0,"2024/06/22 04:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/22 05:00:00",5789,0,0,"2024/06/22 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/22 05:30:00",5834,0,0,"2024/06/22 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/22 06:00:00",5882,0,0,"2024/06/22 06:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/22 06:30:00",5989,0,0,"2024/06/22 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/22 07:00:00",6096,0,0,"2024/06/22 07:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/22 07:30:00",6264,0,0,"2024/06/22 07:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/22 08:00:00",6443,0,0,"2024/06/22 08:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/22 08:30:00",6590,0,0,"2024/06/22 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/22 09:00:00",6642,0,0,"2024/06/22 09:00:01"
