C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2024/07/01,04:40:00,0000000424792151,,0000000424792149
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 10:30:00",8563,0,0,"2024/06/30 10:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 11:00:00",8596,0,0,"2024/06/30 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 11:30:00",8677,0,0,"2024/06/30 11:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 12:00:00",8611,0,0,"2024/06/30 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 12:30:00",8555,0,0,"2024/06/30 12:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 13:00:00",8498,0,0,"2024/06/30 13:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 13:30:00",8437,0,0,"2024/06/30 13:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 14:00:00",8461,0,0,"2024/06/30 14:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 14:30:00",8650,0,0,"2024/06/30 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 15:00:00",8820,0,0,"2024/06/30 15:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 15:30:00",9124,0,0,"2024/06/30 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 16:00:00",9483,0,0,"2024/06/30 16:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 16:30:00",9923,0,0,"2024/06/30 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 17:00:00",10397,0,0,"2024/06/30 17:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 17:30:00",10825,0,0,"2024/06/30 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 18:00:00",11180,0,0,"2024/06/30 18:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 18:30:00",11195,0,0,"2024/06/30 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 19:00:00",11114,0,0,"2024/06/30 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 19:30:00",10893,0,0,"2024/06/30 19:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 20:00:00",10710,0,0,"2024/06/30 20:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 20:30:00",10502,0,0,"2024/06/30 20:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 21:00:00",10298,0,0,"2024/06/30 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 21:30:00",9969,0,0,"2024/06/30 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 22:00:00",9607,0,0,"2024/06/30 22:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 22:30:00",9328,0,0,"2024/06/30 22:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 23:00:00",8983,0,0,"2024/06/30 23:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/30 23:30:00",8734,0,0,"2024/06/30 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/07/01 00:00:00",8494,0,0,"2024/07/01 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/07/01 00:30:00",8488,0,0,"2024/07/01 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/07/01 01:00:00",8255,0,0,"2024/07/01 01:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/07/01 01:30:00",8009,0,0,"2024/07/01 01:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/07/01 02:00:00",7717,0,0,"2024/07/01 02:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/07/01 02:30:00",7542,0,0,"2024/07/01 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/07/01 03:00:00",7358,0,0,"2024/07/01 03:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/07/01 03:30:00",7267,0,0,"2024/07/01 03:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/07/01 04:00:00",7214,0,0,"2024/07/01 04:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 04:30:00",5367,0,0,"2024/06/30 04:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 05:00:00",5387,0,0,"2024/06/30 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 05:30:00",5416,0,0,"2024/06/30 05:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 06:00:00",5475,0,0,"2024/06/30 06:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 06:30:00",5630,0,0,"2024/06/30 06:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 07:00:00",5677,0,0,"2024/06/30 07:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 07:30:00",5704,0,0,"2024/06/30 07:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 08:00:00",5701,0,0,"2024/06/30 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 08:30:00",5668,0,0,"2024/06/30 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 09:00:00",5425,0,0,"2024/06/30 09:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 09:30:00",5086,0,0,"2024/06/30 09:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 10:00:00",4815,0,0,"2024/06/30 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 10:30:00",4720,0,0,"2024/06/30 10:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 11:00:00",4696,0,0,"2024/06/30 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 11:30:00",4542,0,0,"2024/06/30 11:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 12:00:00",4392,0,0,"2024/06/30 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 12:30:00",4291,0,0,"2024/06/30 12:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 13:00:00",4245,0,0,"2024/06/30 13:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 13:30:00",4356,0,0,"2024/06/30 13:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 14:00:00",4516,0,0,"2024/06/30 14:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 14:30:00",4778,0,0,"2024/06/30 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 15:00:00",5154,0,0,"2024/06/30 15:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 15:30:00",5520,0,0,"2024/06/30 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 16:00:00",5947,0,0,"2024/06/30 16:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 16:30:00",6398,0,0,"2024/06/30 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 17:00:00",6613,0,0,"2024/06/30 17:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 17:30:00",6931,0,0,"2024/06/30 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 18:00:00",7124,0,0,"2024/06/30 18:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 18:30:00",7164,0,0,"2024/06/30 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 19:00:00",7049,0,0,"2024/06/30 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 19:30:00",6915,0,0,"2024/06/30 19:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 20:00:00",6940,0,0,"2024/06/30 20:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 20:30:00",6876,0,0,"2024/06/30 20:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 21:00:00",6705,0,0,"2024/06/30 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 21:30:00",6546,0,0,"2024/06/30 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 22:00:00",6399,0,0,"2024/06/30 22:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 22:30:00",6286,0,0,"2024/06/30 22:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 23:00:00",6123,0,0,"2024/06/30 23:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/30 23:30:00",5956,0,0,"2024/06/30 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/07/01 00:00:00",5809,0,0,"2024/07/01 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/07/01 00:30:00",5617,0,0,"2024/07/01 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/07/01 01:00:00",5540,0,0,"2024/07/01 01:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/07/01 01:30:00",5451,0,0,"2024/07/01 01:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/07/01 02:00:00",5440,0,0,"2024/07/01 02:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/07/01 02:30:00",5325,0,0,"2024/07/01 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/07/01 03:00:00",5317,0,0,"2024/07/01 03:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/07/01 03:30:00",5379,0,0,"2024/07/01 03:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/07/01 04:00:00",5377,0,0,"2024/07/01 04:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 04:30:00",1416,0,0,"2024/06/30 04:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 05:00:00",1385,0,0,"2024/06/30 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 05:30:00",1363,0,0,"2024/06/30 05:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 06:00:00",1358,0,0,"2024/06/30 06:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 06:30:00",1375,0,0,"2024/06/30 06:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 07:00:00",1410,0,0,"2024/06/30 07:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 07:30:00",1451,0,0,"2024/06/30 07:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 08:00:00",1525,0,0,"2024/06/30 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 08:30:00",1594,0,0,"2024/06/30 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 09:00:00",1598,0,0,"2024/06/30 09:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 09:30:00",1517,0,0,"2024/06/30 09:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 10:00:00",1379,0,0,"2024/06/30 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 10:30:00",1239,0,0,"2024/06/30 10:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 11:00:00",1236,0,0,"2024/06/30 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 11:30:00",1228,0,0,"2024/06/30 11:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 12:00:00",1170,0,0,"2024/06/30 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 12:30:00",1175,0,0,"2024/06/30 12:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 13:00:00",1218,0,0,"2024/06/30 13:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 13:30:00",1194,0,0,"2024/06/30 13:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 14:00:00",1265,0,0,"2024/06/30 14:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 14:30:00",1235,0,0,"2024/06/30 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 15:00:00",1254,0,0,"2024/06/30 15:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 15:30:00",1375,0,0,"2024/06/30 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 16:00:00",1486,0,0,"2024/06/30 16:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 16:30:00",1584,0,0,"2024/06/30 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 17:00:00",1754,0,0,"2024/06/30 17:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 17:30:00",1926,0,0,"2024/06/30 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 18:00:00",2098,0,0,"2024/06/30 18:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 18:30:00",2218,0,0,"2024/06/30 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 19:00:00",2229,0,0,"2024/06/30 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 19:30:00",2205,0,0,"2024/06/30 19:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 20:00:00",2172,0,0,"2024/06/30 20:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 20:30:00",2138,0,0,"2024/06/30 20:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 21:00:00",2071,0,0,"2024/06/30 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 21:30:00",2010,0,0,"2024/06/30 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 22:00:00",1924,0,0,"2024/06/30 22:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 22:30:00",1828,0,0,"2024/06/30 22:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 23:00:00",1723,0,0,"2024/06/30 23:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/30 23:30:00",1615,0,0,"2024/06/30 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/07/01 00:00:00",1619,0,0,"2024/07/01 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/07/01 00:30:00",1597,0,0,"2024/07/01 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/07/01 01:00:00",1617,0,0,"2024/07/01 01:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/07/01 01:30:00",1568,0,0,"2024/07/01 01:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/07/01 02:00:00",1538,0,0,"2024/07/01 02:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/07/01 02:30:00",1510,0,0,"2024/07/01 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/07/01 03:00:00",1473,0,0,"2024/07/01 03:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/07/01 03:30:00",1444,0,0,"2024/07/01 03:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/07/01 04:00:00",1421,0,0,"2024/07/01 04:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 04:30:00",1240,0,0,"2024/06/30 04:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 05:00:00",1242,0,0,"2024/06/30 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 05:30:00",1245,0,0,"2024/06/30 05:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 06:00:00",1270,0,0,"2024/06/30 06:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 06:30:00",1283,0,0,"2024/06/30 06:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 07:00:00",1304,0,0,"2024/06/30 07:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 07:30:00",1328,0,0,"2024/06/30 07:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 08:00:00",1376,0,0,"2024/06/30 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 08:30:00",1432,0,0,"2024/06/30 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 09:00:00",1485,0,0,"2024/06/30 09:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 09:30:00",1484,0,0,"2024/06/30 09:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 10:00:00",1497,0,0,"2024/06/30 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 10:30:00",1484,0,0,"2024/06/30 10:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 11:00:00",1443,0,0,"2024/06/30 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 11:30:00",1408,0,0,"2024/06/30 11:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 12:00:00",1370,0,0,"2024/06/30 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 12:30:00",1367,0,0,"2024/06/30 12:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 13:00:00",1354,0,0,"2024/06/30 13:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 13:30:00",1343,0,0,"2024/06/30 13:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 14:00:00",1328,0,0,"2024/06/30 14:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 14:30:00",1305,0,0,"2024/06/30 14:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 15:00:00",1352,0,0,"2024/06/30 15:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 15:30:00",1369,0,0,"2024/06/30 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 16:00:00",1415,0,0,"2024/06/30 16:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 16:30:00",1463,0,0,"2024/06/30 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 17:00:00",1517,0,0,"2024/06/30 17:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 17:30:00",1550,0,0,"2024/06/30 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 18:00:00",1587,0,0,"2024/06/30 18:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 18:30:00",1594,0,0,"2024/06/30 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 19:00:00",1577,0,0,"2024/06/30 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 19:30:00",1551,0,0,"2024/06/30 19:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 20:00:00",1513,0,0,"2024/06/30 20:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 20:30:00",1500,0,0,"2024/06/30 20:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 21:00:00",1492,0,0,"2024/06/30 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 21:30:00",1467,0,0,"2024/06/30 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 22:00:00",1417,0,0,"2024/06/30 22:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 22:30:00",1372,0,0,"2024/06/30 22:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 23:00:00",1345,0,0,"2024/06/30 23:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/30 23:30:00",1317,0,0,"2024/06/30 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/07/01 00:00:00",1287,0,0,"2024/07/01 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/07/01 00:30:00",1266,0,0,"2024/07/01 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/07/01 01:00:00",1263,0,0,"2024/07/01 01:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/07/01 01:30:00",1287,0,0,"2024/07/01 01:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/07/01 02:00:00",1272,0,0,"2024/07/01 02:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/07/01 02:30:00",1277,0,0,"2024/07/01 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/07/01 03:00:00",1276,0,0,"2024/07/01 03:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/07/01 03:30:00",1277,0,0,"2024/07/01 03:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/07/01 04:00:00",1287,0,0,"2024/07/01 04:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 04:30:00",4659,0,0,"2024/06/30 04:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 05:00:00",4642,0,0,"2024/06/30 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 05:30:00",4716,0,0,"2024/06/30 05:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 06:00:00",4831,0,0,"2024/06/30 06:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 06:30:00",4972,0,0,"2024/06/30 06:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 07:00:00",5116,0,0,"2024/06/30 07:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 07:30:00",5313,0,0,"2024/06/30 07:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 08:00:00",5546,0,0,"2024/06/30 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 08:30:00",5811,0,0,"2024/06/30 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 09:00:00",5854,0,0,"2024/06/30 09:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 09:30:00",5888,0,0,"2024/06/30 09:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 10:00:00",5770,0,0,"2024/06/30 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/30 10:30:00",5543,0,0,"2024/06/30 10:30:02"
