C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2024/06/12,04:40:00,0000000422729458,,0000000422729456
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/12 03:00:00",7036,0,0,"2024/06/12 03:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/12 03:30:00",6907,0,0,"2024/06/12 03:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/12 04:00:00",6909,0,0,"2024/06/12 04:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 04:30:00",5912,0,0,"2024/06/11 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 05:00:00",6056,0,0,"2024/06/11 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 05:30:00",6284,0,0,"2024/06/11 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 06:00:00",6577,0,0,"2024/06/11 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 06:30:00",7016,0,0,"2024/06/11 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 07:00:00",7300,0,0,"2024/06/11 07:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 07:30:00",7405,0,0,"2024/06/11 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 08:00:00",7116,0,0,"2024/06/11 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 08:30:00",6638,0,0,"2024/06/11 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 09:00:00",6047,0,0,"2024/06/11 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 09:30:00",5497,0,0,"2024/06/11 09:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 10:00:00",5034,0,0,"2024/06/11 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 10:30:00",4811,0,0,"2024/06/11 10:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 11:00:00",4627,0,0,"2024/06/11 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 11:30:00",4547,0,0,"2024/06/11 11:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 12:00:00",4513,0,0,"2024/06/11 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 12:30:00",4446,0,0,"2024/06/11 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 13:00:00",4394,0,0,"2024/06/11 13:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 13:30:00",4486,0,0,"2024/06/11 13:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 14:00:00",4709,0,0,"2024/06/11 14:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 14:30:00",5095,0,0,"2024/06/11 14:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 15:00:00",5444,0,0,"2024/06/11 15:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 15:30:00",5880,0,0,"2024/06/11 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 16:00:00",6399,0,0,"2024/06/11 16:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 16:30:00",6862,0,0,"2024/06/11 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 17:00:00",7197,0,0,"2024/06/11 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 17:30:00",7561,0,0,"2024/06/11 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 18:00:00",7877,0,0,"2024/06/11 18:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 18:30:00",7977,0,0,"2024/06/11 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 19:00:00",7940,0,0,"2024/06/11 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 19:30:00",7805,0,0,"2024/06/11 19:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 20:00:00",7678,0,0,"2024/06/11 20:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 20:30:00",7574,0,0,"2024/06/11 20:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 21:00:00",7412,0,0,"2024/06/11 21:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 21:30:00",7246,0,0,"2024/06/11 21:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 22:00:00",7021,0,0,"2024/06/11 22:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 22:30:00",6750,0,0,"2024/06/11 22:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 23:00:00",6576,0,0,"2024/06/11 23:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/11 23:30:00",6412,0,0,"2024/06/11 23:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 00:00:00",6236,0,0,"2024/06/12 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 00:30:00",6052,0,0,"2024/06/12 00:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 01:00:00",5939,0,0,"2024/06/12 01:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 01:30:00",5851,0,0,"2024/06/12 01:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 02:00:00",5792,0,0,"2024/06/12 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 02:30:00",5769,0,0,"2024/06/12 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 03:00:00",5741,0,0,"2024/06/12 03:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 03:30:00",5775,0,0,"2024/06/12 03:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 04:00:00",5807,0,0,"2024/06/12 04:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 04:30:00",1366,0,0,"2024/06/11 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 05:00:00",1331,0,0,"2024/06/11 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 05:30:00",1315,0,0,"2024/06/11 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 06:00:00",1324,0,0,"2024/06/11 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 06:30:00",1363,0,0,"2024/06/11 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 07:00:00",1452,0,0,"2024/06/11 07:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 07:30:00",1542,0,0,"2024/06/11 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 08:00:00",1659,0,0,"2024/06/11 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 08:30:00",1718,0,0,"2024/06/11 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 09:00:00",1764,0,0,"2024/06/11 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 09:30:00",1757,0,0,"2024/06/11 09:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 10:00:00",1742,0,0,"2024/06/11 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 10:30:00",1682,0,0,"2024/06/11 10:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 11:00:00",1683,0,0,"2024/06/11 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 11:30:00",1587,0,0,"2024/06/11 11:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 12:00:00",1433,0,0,"2024/06/11 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 12:30:00",1234,0,0,"2024/06/11 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 13:00:00",1155,0,0,"2024/06/11 13:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 13:30:00",1137,0,0,"2024/06/11 13:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 14:00:00",1187,0,0,"2024/06/11 14:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 14:30:00",1226,0,0,"2024/06/11 14:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 15:00:00",1275,0,0,"2024/06/11 15:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 15:30:00",1332,0,0,"2024/06/11 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 16:00:00",1401,0,0,"2024/06/11 16:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 16:30:00",1401,0,0,"2024/06/11 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 17:00:00",1519,0,0,"2024/06/11 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 17:30:00",1660,0,0,"2024/06/11 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 18:00:00",1789,0,0,"2024/06/11 18:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 18:30:00",1927,0,0,"2024/06/11 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 19:00:00",1927,0,0,"2024/06/11 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 19:30:00",1892,0,0,"2024/06/11 19:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 20:00:00",1857,0,0,"2024/06/11 20:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 20:30:00",1819,0,0,"2024/06/11 20:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 21:00:00",1774,0,0,"2024/06/11 21:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 21:30:00",1732,0,0,"2024/06/11 21:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 22:00:00",1669,0,0,"2024/06/11 22:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 22:30:00",1597,0,0,"2024/06/11 22:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 23:00:00",1524,0,0,"2024/06/11 23:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/11 23:30:00",1469,0,0,"2024/06/11 23:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 00:00:00",1511,0,0,"2024/06/12 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 00:30:00",1551,0,0,"2024/06/12 00:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 01:00:00",1541,0,0,"2024/06/12 01:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 01:30:00",1483,0,0,"2024/06/12 01:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 02:00:00",1450,0,0,"2024/06/12 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 02:30:00",1407,0,0,"2024/06/12 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 03:00:00",1379,0,0,"2024/06/12 03:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 03:30:00",1330,0,0,"2024/06/12 03:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 04:00:00",1312,0,0,"2024/06/12 04:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 04:30:00",1189,0,0,"2024/06/11 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 05:00:00",1208,0,0,"2024/06/11 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 05:30:00",1242,0,0,"2024/06/11 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 06:00:00",1284,0,0,"2024/06/11 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 06:30:00",1354,0,0,"2024/06/11 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 07:00:00",1412,0,0,"2024/06/11 07:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 07:30:00",1481,0,0,"2024/06/11 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 08:00:00",1529,0,0,"2024/06/11 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 08:30:00",1548,0,0,"2024/06/11 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 09:00:00",1568,0,0,"2024/06/11 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 09:30:00",1570,0,0,"2024/06/11 09:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 10:00:00",1550,0,0,"2024/06/11 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 10:30:00",1518,0,0,"2024/06/11 10:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 11:00:00",1484,0,0,"2024/06/11 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 11:30:00",1473,0,0,"2024/06/11 11:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 12:00:00",1463,0,0,"2024/06/11 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 12:30:00",1423,0,0,"2024/06/11 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 13:00:00",1385,0,0,"2024/06/11 13:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 13:30:00",1374,0,0,"2024/06/11 13:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 14:00:00",1382,0,0,"2024/06/11 14:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 14:30:00",1433,0,0,"2024/06/11 14:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 15:00:00",1431,0,0,"2024/06/11 15:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 15:30:00",1433,0,0,"2024/06/11 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 16:00:00",1459,0,0,"2024/06/11 16:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 16:30:00",1482,0,0,"2024/06/11 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 17:00:00",1502,0,0,"2024/06/11 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 17:30:00",1549,0,0,"2024/06/11 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 18:00:00",1577,0,0,"2024/06/11 18:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 18:30:00",1562,0,0,"2024/06/11 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 19:00:00",1545,0,0,"2024/06/11 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 19:30:00",1530,0,0,"2024/06/11 19:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 20:00:00",1500,0,0,"2024/06/11 20:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 20:30:00",1465,0,0,"2024/06/11 20:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 21:00:00",1446,0,0,"2024/06/11 21:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 21:30:00",1416,0,0,"2024/06/11 21:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 22:00:00",1371,0,0,"2024/06/11 22:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 22:30:00",1338,0,0,"2024/06/11 22:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 23:00:00",1284,0,0,"2024/06/11 23:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/11 23:30:00",1245,0,0,"2024/06/11 23:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 00:00:00",1212,0,0,"2024/06/12 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 00:30:00",1195,0,0,"2024/06/12 00:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 01:00:00",1202,0,0,"2024/06/12 01:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 01:30:00",1209,0,0,"2024/06/12 01:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 02:00:00",1217,0,0,"2024/06/12 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 02:30:00",1215,0,0,"2024/06/12 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 03:00:00",1215,0,0,"2024/06/12 03:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 03:30:00",1219,0,0,"2024/06/12 03:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 04:00:00",1224,0,0,"2024/06/12 04:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/11 04:30:00",4429,0,0,"2024/06/11 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/11 05:00:00",4475,0,0,"2024/06/11 05:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/11 05:30:00",4673,0,0,"2024/06/11 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/11 06:00:00",4957,0,0,"2024/06/11 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/11 06:30:00",5439,0,0,"2024/06/11 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/11 07:00:00",5965,0,0,"2024/06/11 07:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/11 07:30:00",6451,0,0,"2024/06/11 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/11 08:00:00",6806,0,0,"2024/06/11 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/11 08:30:00",7028,0,0,"2024/06/11 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/11 09:00:00",7109,0,0,"2024/06/11 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/11 09:30:00",7163,0,0,"2024/06/11 09:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/11 10:00:00",7139,0,0,"2024/06/11 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/11 10:30:00",7072,0,0,"2024/06/11 10:30:02"
