C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2024/06/13,04:40:00,0000000422858176,,0000000422858174
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/12 23:30:00",8923,0,0,"2024/06/12 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/13 00:00:00",8716,0,0,"2024/06/13 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/13 00:30:00",8546,0,0,"2024/06/13 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/13 01:00:00",8360,0,0,"2024/06/13 01:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/13 01:30:00",8150,0,0,"2024/06/13 01:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/13 02:00:00",7914,0,0,"2024/06/13 02:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/13 02:30:00",7678,0,0,"2024/06/13 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/13 03:00:00",7511,0,0,"2024/06/13 03:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/13 03:30:00",7431,0,0,"2024/06/13 03:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/13 04:00:00",7424,0,0,"2024/06/13 04:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 04:30:00",5896,0,0,"2024/06/12 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 05:00:00",6032,0,0,"2024/06/12 05:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 05:30:00",6279,0,0,"2024/06/12 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 06:00:00",6575,0,0,"2024/06/12 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 06:30:00",7022,0,0,"2024/06/12 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 07:00:00",7247,0,0,"2024/06/12 07:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 07:30:00",7372,0,0,"2024/06/12 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 08:00:00",7018,0,0,"2024/06/12 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 08:30:00",6501,0,0,"2024/06/12 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 09:00:00",5953,0,0,"2024/06/12 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 09:30:00",5436,0,0,"2024/06/12 09:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 10:00:00",5073,0,0,"2024/06/12 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 10:30:00",4927,0,0,"2024/06/12 10:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 11:00:00",4869,0,0,"2024/06/12 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 11:30:00",4757,0,0,"2024/06/12 11:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 12:00:00",4603,0,0,"2024/06/12 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 12:30:00",4475,0,0,"2024/06/12 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 13:00:00",4385,0,0,"2024/06/12 13:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 13:30:00",4478,0,0,"2024/06/12 13:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 14:00:00",4602,0,0,"2024/06/12 14:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 14:30:00",4929,0,0,"2024/06/12 14:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 15:00:00",5304,0,0,"2024/06/12 15:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 15:30:00",5729,0,0,"2024/06/12 15:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 16:00:00",6245,0,0,"2024/06/12 16:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 16:30:00",6783,0,0,"2024/06/12 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 17:00:00",7219,0,0,"2024/06/12 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 17:30:00",7617,0,0,"2024/06/12 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 18:00:00",7939,0,0,"2024/06/12 18:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 18:30:00",7905,0,0,"2024/06/12 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 19:00:00",7830,0,0,"2024/06/12 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 19:30:00",7666,0,0,"2024/06/12 19:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 20:00:00",7545,0,0,"2024/06/12 20:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 20:30:00",7418,0,0,"2024/06/12 20:30:03"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 21:00:00",7292,0,0,"2024/06/12 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 21:30:00",7115,0,0,"2024/06/12 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 22:00:00",6893,0,0,"2024/06/12 22:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 22:30:00",6663,0,0,"2024/06/12 22:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 23:00:00",6430,0,0,"2024/06/12 23:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/12 23:30:00",6247,0,0,"2024/06/12 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/13 00:00:00",6096,0,0,"2024/06/13 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/13 00:30:00",5944,0,0,"2024/06/13 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/13 01:00:00",5782,0,0,"2024/06/13 01:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/13 01:30:00",5720,0,0,"2024/06/13 01:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/13 02:00:00",5660,0,0,"2024/06/13 02:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/13 02:30:00",5617,0,0,"2024/06/13 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/13 03:00:00",5578,0,0,"2024/06/13 03:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/13 03:30:00",5604,0,0,"2024/06/13 03:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/13 04:00:00",5617,0,0,"2024/06/13 04:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 04:30:00",1319,0,0,"2024/06/12 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 05:00:00",1308,0,0,"2024/06/12 05:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 05:30:00",1296,0,0,"2024/06/12 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 06:00:00",1318,0,0,"2024/06/12 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 06:30:00",1357,0,0,"2024/06/12 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 07:00:00",1454,0,0,"2024/06/12 07:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 07:30:00",1533,0,0,"2024/06/12 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 08:00:00",1642,0,0,"2024/06/12 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 08:30:00",1683,0,0,"2024/06/12 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 09:00:00",1598,0,0,"2024/06/12 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 09:30:00",1491,0,0,"2024/06/12 09:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 10:00:00",1380,0,0,"2024/06/12 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 10:30:00",1234,0,0,"2024/06/12 10:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 11:00:00",1130,0,0,"2024/06/12 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 11:30:00",1037,0,0,"2024/06/12 11:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 12:00:00",973,0,0,"2024/06/12 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 12:30:00",924,0,0,"2024/06/12 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 13:00:00",900,0,0,"2024/06/12 13:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 13:30:00",895,0,0,"2024/06/12 13:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 14:00:00",846,0,0,"2024/06/12 14:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 14:30:00",835,0,0,"2024/06/12 14:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 15:00:00",882,0,0,"2024/06/12 15:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 15:30:00",1009,0,0,"2024/06/12 15:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 16:00:00",1191,0,0,"2024/06/12 16:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 16:30:00",1345,0,0,"2024/06/12 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 17:00:00",1485,0,0,"2024/06/12 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 17:30:00",1633,0,0,"2024/06/12 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 18:00:00",1754,0,0,"2024/06/12 18:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 18:30:00",1937,0,0,"2024/06/12 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 19:00:00",1967,0,0,"2024/06/12 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 19:30:00",1962,0,0,"2024/06/12 19:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 20:00:00",1948,0,0,"2024/06/12 20:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 20:30:00",1930,0,0,"2024/06/12 20:30:03"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 21:00:00",1885,0,0,"2024/06/12 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 21:30:00",1831,0,0,"2024/06/12 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 22:00:00",1776,0,0,"2024/06/12 22:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 22:30:00",1707,0,0,"2024/06/12 22:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 23:00:00",1607,0,0,"2024/06/12 23:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/12 23:30:00",1537,0,0,"2024/06/12 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/13 00:00:00",1565,0,0,"2024/06/13 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/13 00:30:00",1585,0,0,"2024/06/13 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/13 01:00:00",1617,0,0,"2024/06/13 01:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/13 01:30:00",1568,0,0,"2024/06/13 01:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/13 02:00:00",1540,0,0,"2024/06/13 02:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/13 02:30:00",1472,0,0,"2024/06/13 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/13 03:00:00",1417,0,0,"2024/06/13 03:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/13 03:30:00",1373,0,0,"2024/06/13 03:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/13 04:00:00",1364,0,0,"2024/06/13 04:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 04:30:00",1195,0,0,"2024/06/12 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 05:00:00",1199,0,0,"2024/06/12 05:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 05:30:00",1223,0,0,"2024/06/12 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 06:00:00",1259,0,0,"2024/06/12 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 06:30:00",1328,0,0,"2024/06/12 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 07:00:00",1404,0,0,"2024/06/12 07:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 07:30:00",1493,0,0,"2024/06/12 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 08:00:00",1538,0,0,"2024/06/12 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 08:30:00",1574,0,0,"2024/06/12 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 09:00:00",1548,0,0,"2024/06/12 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 09:30:00",1523,0,0,"2024/06/12 09:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 10:00:00",1475,0,0,"2024/06/12 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 10:30:00",1429,0,0,"2024/06/12 10:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 11:00:00",1404,0,0,"2024/06/12 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 11:30:00",1357,0,0,"2024/06/12 11:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 12:00:00",1323,0,0,"2024/06/12 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 12:30:00",1301,0,0,"2024/06/12 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 13:00:00",1284,0,0,"2024/06/12 13:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 13:30:00",1289,0,0,"2024/06/12 13:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 14:00:00",1294,0,0,"2024/06/12 14:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 14:30:00",1311,0,0,"2024/06/12 14:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 15:00:00",1321,0,0,"2024/06/12 15:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 15:30:00",1329,0,0,"2024/06/12 15:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 16:00:00",1373,0,0,"2024/06/12 16:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 16:30:00",1408,0,0,"2024/06/12 16:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 17:00:00",1473,0,0,"2024/06/12 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 17:30:00",1499,0,0,"2024/06/12 17:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 18:00:00",1541,0,0,"2024/06/12 18:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 18:30:00",1552,0,0,"2024/06/12 18:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 19:00:00",1566,0,0,"2024/06/12 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 19:30:00",1544,0,0,"2024/06/12 19:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 20:00:00",1522,0,0,"2024/06/12 20:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 20:30:00",1522,0,0,"2024/06/12 20:30:03"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 21:00:00",1495,0,0,"2024/06/12 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 21:30:00",1474,0,0,"2024/06/12 21:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 22:00:00",1432,0,0,"2024/06/12 22:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 22:30:00",1391,0,0,"2024/06/12 22:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 23:00:00",1349,0,0,"2024/06/12 23:00:03"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/12 23:30:00",1307,0,0,"2024/06/12 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/13 00:00:00",1272,0,0,"2024/06/13 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/13 00:30:00",1240,0,0,"2024/06/13 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/13 01:00:00",1232,0,0,"2024/06/13 01:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/13 01:30:00",1226,0,0,"2024/06/13 01:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/13 02:00:00",1226,0,0,"2024/06/13 02:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/13 02:30:00",1204,0,0,"2024/06/13 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/13 03:00:00",1205,0,0,"2024/06/13 03:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/13 03:30:00",1210,0,0,"2024/06/13 03:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/13 04:00:00",1213,0,0,"2024/06/13 04:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 04:30:00",4618,0,0,"2024/06/12 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 05:00:00",4732,0,0,"2024/06/12 05:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 05:30:00",4894,0,0,"2024/06/12 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 06:00:00",5142,0,0,"2024/06/12 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 06:30:00",5629,0,0,"2024/06/12 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 07:00:00",6123,0,0,"2024/06/12 07:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 07:30:00",6622,0,0,"2024/06/12 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 08:00:00",6980,0,0,"2024/06/12 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 08:30:00",7089,0,0,"2024/06/12 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 09:00:00",6925,0,0,"2024/06/12 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 09:30:00",6695,0,0,"2024/06/12 09:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 10:00:00",6435,0,0,"2024/06/12 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/12 10:30:00",6110,0,0,"2024/06/12 10:30:01"
